id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36562508,"Fantastic City Centre Location, Standard Twin Room",271780288,Dublin Citi Hotel,,Dublin City,53.34433,-6.26361,Hotel room,277,1,108,2024-07-07,1.71,3,337,19,
36562570,"Amazing City Centre Location, Standard Double Room",271780288,Dublin Citi Hotel,,Dublin City,53.34433,-6.26361,Hotel room,262,1,283,2024-09-04,4.51,3,336,110,
36686468,Lovely En-Suite BR | Perfect tranquil location!,30902115,Karim,,Dublin City,53.32569,-6.24335,Private room,,1,91,2024-09-05,1.49,2,0,12,
36718669,Classic room for academic/intern stays,231308641,Lynda,,Dublin City,53.332076237909696,-6.220790095732787,Private room,95,5,23,2024-08-29,0.37,3,95,4,
36752076,"Home in Donnybrook/Ballsbridge, 10 min walk to RDS",153342593,Jane,,Dublin City,53.31833,-6.21981,Entire home/apt,1800,30,0,,,1,168,0,
36803825,Period townhouse with a contemporary Irish design,33718648,Aisling,,Dublin City,53.34133,-6.2444,Entire home/apt,350,14,19,2024-06-27,0.31,1,106,1,
36838805,Beautiful 3 Bed Family Home - Beside Airport,236583579,Celine,,Fingal,53.4415,-6.20083,Entire home/apt,270,7,7,2024-08-08,0.11,1,77,1,
36901059,Generator - Bed in 6 Bed Dorm Private Facilities,251479861,Generator,,Dublin City,53.34819030761719,-6.278048038482666,Shared room,43,1,251,2024-08-19,4.03,3,334,84,
36913149,Studio2,14786471,Audrey,,Dublin City,53.30783,-6.27608,Entire home/apt,170,2,2,2019-08-14,0.03,3,362,0,
36934308,"Quiet loft near city, seaside, airport & Howth",8084401,Luis,,Fingal,53.3887,-6.14011,Private room,65,3,126,2024-08-29,2.02,2,61,39,
36940602,"Heart of City , stunning large two bed apartment .",35726336,Kay,,Dublin City,53.34296,-6.27128,Entire home/apt,,3,67,2023-07-17,1.07,1,86,0,
36959080,20 Minutes to the City Center + Coffee Tea,151105528,Paul,,Dublin City,53.37856,-6.19562,Private room,85,2,228,2024-09-09,3.68,4,112,54,
36977242,Studio Apartment in City Center,154330972,Socky,,Dublin City,53.35392,-6.26363,Entire home/apt,150,3,96,2024-08-18,1.57,1,93,26,
37034621,Double room/Own bathroom/ Proximity to airport,278452273,Denise,,Dublin City,53.40628,-6.16798,Private room,100,1,8,2024-08-18,0.13,1,92,1,
37107622,Small double room,465808,Paula,,Dn Laoghaire-Rathdown,53.27682,-6.24749,Private room,85,1,167,2024-09-09,2.68,4,357,24,
37288548,"Stillorgan Village Hideaway, County Dublin",125413974,Chris,,Dn Laoghaire-Rathdown,53.286,-6.19863,Entire home/apt,234,1,125,2024-07-19,2.05,1,10,4,
37379391,Baggot Rath by Interhome,185902621,Richard - Interhome Group,,Dublin City,53.3354,-6.22371,Entire home/apt,100,1,0,,,9,0,0,
37421258,Cosy single bed in attic room in Castleknock,14325081,Cherry,,Fingal,53.37328,-6.39919,Private room,50,2,142,2024-09-08,2.32,3,53,42,
37422266,Dbl Room+Private Bathroom near Guinness storehouse,111510628,Andrew,,Dublin City,53.33951374315535,-6.302710963012106,Private room,85,3,43,2024-08-12,0.74,1,20,19,
37444687,The Coach House Raglan Lane Ballsbridge Dublin 4,282359979,Leah,,Dublin City,53.33051,-6.24072,Entire home/apt,250,14,24,2024-09-08,0.39,1,145,3,
37487591,"Self contained studio with ensuite, own entrance",39995184,Valerie,,South Dublin,53.32468,-6.38524,Entire home/apt,125,3,172,2024-09-06,2.78,1,44,43,
37490747,Home Away from Home,7269939,Raquel,,Dublin City,53.31039,-6.2871,Private room,81,2,28,2024-06-14,0.84,1,346,3,
37523477,"City Centre Hideout, Buzzy and Vibrant",59920509,Clark,,Dublin City,53.3522,-6.25928,Entire home/apt,102,21,20,2024-08-17,0.33,5,290,10,
37533740,STUDIO A,14786471,Audrey,,Dublin City,53.30842,-6.27526,Entire home/apt,250,6,1,2019-08-15,0.02,3,365,0,
37557193,Killiney - Double or Triple room with ensuite,27402530,Emer,,Dn Laoghaire-Rathdown,53.273826599121094,-6.1223320960998535,Private room,90,2,144,2024-08-27,2.38,1,223,31,
37651902,Georgian style Twin room close to city centre,271540467,Pembroke Townhouse,,Dublin City,53.33363,-6.23927,Private room,272,1,57,2024-05-19,0.98,4,28,6,
37672918,Victorian terraced house with garden in the city,94168794,Patricia,,Dublin City,53.33359,-6.27657,Entire home/apt,250,5,4,2024-08-26,0.14,2,100,1,
37766048,"Double room,Private bath,15mins to Dublin Airport5",112817106,Elena,,Fingal,53.4001,-6.38425,Private room,85,2,71,2024-05-26,1.16,11,6,17,
37794773,SMITHFIELD SQUARE SUPER 2 BED SPACIOUS APT  31C..,28534443,Joe,,Dublin City,53.34776,-6.27893,Entire home/apt,398,3,183,2024-08-26,3.24,6,315,39,
37811383,Private Room.  Great links to Dub/bus/Luas,128213034,Patricia,,Dn Laoghaire-Rathdown,53.24748,-6.141,Private room,120,2,2,2020-02-20,0.03,2,355,0,
37900718,Apartment close to City Center,32584387,Fergal,,Dublin City,53.365513056027105,-6.218630747837268,Entire home/apt,190,1,0,,,1,169,0,
37968060,Sonder at Britain Quay | 2BR Apartment w/ Balcony,264806441,Sonder (Dublin),,Dublin City,53.34504,-6.23549,Entire home/apt,268,1,15,2024-07-23,0.27,8,298,8,
37970593,Comfortable Georgian house in a unique setting.,247201340,Mary,,Fingal,53.58406,-6.19004,Private room,85,1,67,2024-08-25,1.09,2,364,4,
