id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43519182,Luxurious Apartment in Lisbon Up to 14 People,325646937,Jhonny,Lisboa,Avenidas Novas,38.73322,-9.15624,Entire home/apt,750,1,10,2024-04-14,0.21,4,89,2,105599/AL
43528844,Moradia em Lisboa,16181079,Kelen,Cadaval,Vilar,39.18709,-9.1139,Entire home/apt,190,5,13,2024-08-17,0.34,1,342,3,129830/AL
43532870,Duplex Lisbon Castle São Jorge,347434480,Gennady,Lisboa,Santa Maria Maior,38.71489,-9.13222,Entire home/apt,75,2,29,2024-08-22,0.58,1,296,3,44676/AL
43533945,"Villa Stilt with kitchenette, Pool & spa.",15916831,Avani,Sintra,"Almargem do Bispo, Pro Pinheiro e Montelavar",38.82654717701026,-9.273774008579977,Entire home/apt,235,1,10,2024-08-27,0.36,9,335,3,127604/AL
43534394,Cosy double bedroom in Queluz belas station,6548886,Tessa,Sintra,Queluz e Belas,38.75874,-9.25426,Private room,35,1,1,2020-10-04,0.02,2,351,0,Exempt
43556101,Quinta Vale Longo by ACasaDasCasas,170772126,Holidays In Ericeira,Mafra,Santo Isidoro,38.99595,-9.37472,Entire home/apt,,1,2,2022-08-12,0.04,53,0,0,107412/AL
43556742,Modern and Comfortable Apartment Near the River,15225525,Ines,Lisboa,Misericrdia,38.70787,-9.14925,Entire home/apt,136,3,50,2024-09-07,0.96,1,82,14,102064/AL
43557705,Single bedrom with TV - STUDENTS,50679081,Manuel,Lisboa,Arroios,38.72377,-9.13255,Private room,,5,1,2021-07-27,0.03,1,0,0,89439/AL
43562815,Algueirão-Mem Martins,41024077,Helia,Sintra,Algueiro-Mem Martins,38.80045,-9.33347,Private room,43,3,0,,,2,90,0,Exempt
43563882,MY LX FLAT Luxury Chiado Design Apartment,17125483,Patrícia,Lisboa,Misericrdia,38.707,-9.14196,Entire home/apt,306,1,167,2024-08-10,3.29,38,308,40,77333/AL
43563899,Nice room in city center,3849818,Linda,Lisboa,Misericrdia,38.70841,-9.14649,Private room,50,60,24,2024-07-27,0.83,3,257,13,Exempt
43568494,Ericeira Bright Beach House,147251029,Ana Paula,Mafra,Ericeira,38.97114,-9.41861,Entire home/apt,,30,1,2023-10-10,0.09,6,5,1,Exempt
43568745,Quinta das Murtas - Quarto triplo 1 casal 1 single,7584438,Quinta Das Murtas,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79365,-9.38396,Private room,150,1,0,,,4,365,0,7840/AL
43585139,"Ericeira Surf Camp Family Room, Private Bathroom",48705887,Nuno,Mafra,Ericeira,38.96374,-9.41694,Private room,161,1,8,2024-08-17,0.46,5,356,2,4595/AL
43603149,A caminho do mar,81479235,Maria,Cascais,Carcavelos e Parede,38.702036956809025,-9.370361750629034,Private room,45,5,1,2024-08-01,0.67,4,161,1,85556/AL
43607980,"Cerrado d'Avó T2, Ribamar",348162606,Carla,Mafra,Santo Isidoro,39.00391,-9.41918,Entire home/apt,114,4,10,2023-10-19,0.20,1,80,2,111300/AL
43619891,Principe Real Trendy Apt- Great Views City & River,348283703,Miguel And Inês,Lisboa,Santo Antnio,38.71681,-9.14981,Entire home/apt,306,3,64,2024-07-30,1.77,1,302,21,99041/AL
43621212,Charming Basement Apartment with Patio,853566,Beatriz,Lisboa,Santo Antnio,38.7175,-9.14782,Entire home/apt,70,3,88,2024-09-08,1.70,1,24,35,508157
43623719,Sintra • Banzão House w/ Swimming Pool,72635051,Maria,Sintra,Colares,38.81043,-9.44917,Entire home/apt,,4,12,2024-09-12,0.31,12,0,5,110858/AL
43626700,"Villa Austrália,    Agora já tem piscina!",348343854,Fernanda,Lourinh,Lourinh e Atalaia,39.28048,-9.30817,Entire home/apt,229,4,18,2024-08-24,0.35,1,359,2,69849/AL
43651024,"Terrasses, vue Tage et Christ Roi. Roof-top Lisbon",115477658,Charlotte,Lisboa,Estrela,38.70836,-9.15321,Entire home/apt,283,2,119,2024-09-01,2.48,1,296,40,628115/AL
43659835,Alameda Patio Hideaway | Prime Location | AC,348671923,André,Lisboa,Arroios,38.73535,-9.13245,Entire home/apt,98,1,35,2024-08-17,0.69,1,286,7,108622/AL
43664470,Amoreiras Luxurious Apartment,115636172,Fernando,Lisboa,Santo Antnio,38.72309,-9.15543,Entire home/apt,300,2,4,2023-08-16,0.26,16,31,0,28364/AL
