id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
951218563678867066,Lise & Marcel's place,14957910,Marcel,,De Baarsjes - Oud-West,52.3724865,4.8630683,Entire home/apt,,2,5,2023-09-17,0.73,1,0,5,0363 276F 78D3 80A7 F0FA
951228135381718644,Cozy studio close to Johan Cruijff Arena!,65307217,Jan,,Bijlmer-Centrum,52.322504,4.950931,Private room,103,2,1,2023-12-18,0.35,1,91,1,03634835DA755DA801E4
946882990787821613,Beautiful Pijp apartment overlooking Sarphatipark,505785162,Hugo,,De Pijp - Rivierenbuurt,52.356243776683364,4.894908449150175,Entire home/apt,167,5,0,,,1,41,0,036369B040204BBEC2AF
946921448382968839,Rooftop Terrace Design Apartment,35488647,Maxime,,Oostelijk Havengebied - Indische Buurt,52.36273339251735,4.935317959488421,Entire home/apt,232,4,0,,,1,128,0,0363 F485 A7B0 D85E A4C7
951272864055457634,BEST Studio City Apartment,466875148,Sacha,,Bos en Lommer,52.37597098838532,4.844319837820688,Entire home/apt,120,14,0,,,2,269,0,D45S 7499 DU12 24HK S285
951291774078780810,Bright & Modern Apartment,530030282,Noah,,De Baarsjes - Oud-West,52.36670918293717,4.852176342073638,Entire home/apt,,2,2,2023-10-22,0.38,1,0,2,0363E3BA81FE6141117C
947582714041144386,Family apartment in Amsterdam,35634410,Sonja,,Oostelijk Havengebied - Indische Buurt,52.35986715449785,4.93490685605821,Entire home/apt,216,4,1,2023-09-19,0.17,1,0,1,0363 DDE4 9835 3106 AC9C
951380063358521783,2 bedroom apartment Amsterdam,387298665,Dominic,,Noord-Oost,52.39687384699198,4.928929849195255,Entire home/apt,270,2,5,2024-01-01,0.82,2,232,5,036382319CB72720ED52
951912801171167121,Family home in quiet city centre,530195197,D.E.,,Centrum-Oost,52.36891989068573,4.916499934655604,Entire home/apt,450,2,0,,,1,120,0,0363 74A6 1DCF 081D B9F4
947630708144106351,Modern top floor apartment 15 min from center,106097005,Laura,,Noord-Oost,52.3974598,4.9584716,Entire home/apt,176,7,1,2023-12-27,0.39,1,28,1,0363 99FB 61C2 4C37 C4DD
952106069111294258,Casa Rosa in downtown Amsterdam,504165017,Rosa,,Centrum-Oost,52.36179371400061,4.886175168640584,Entire home/apt,,1,2,2023-10-12,0.34,1,128,2,0363 F7F1 BAD9 9BB7 F5B6
947634658215487932,Apartment in Amsterdam,284451875,Viola,,Oud-Oost,52.3552139,4.9246523,Entire home/apt,,4,2,2023-11-05,0.40,1,0,2,0363 505C 9A48 1150 6D37
952117056460054272,Cozy flat with terrace De Pijp,79257221,Carole,,De Pijp - Rivierenbuurt,52.35200003741996,4.893810255346823,Entire home/apt,,2,2,2023-10-29,0.34,1,0,2,0363 A262 4950 9594 C1F0
947715023336827882,Modern and cozy apartment,79030818,Daan,,Zuid,52.34790634605094,4.847861882036409,Entire home/apt,310,2,1,2023-08-27,0.15,1,179,1,0363 F0C3 C4BD 081E 4C7F
952117672200551277,Charming & cozy home,49909303,Sarah,,De Baarsjes - Oud-West,52.36335420103295,4.861958225178746,Entire home/apt,190,7,3,2023-10-19,0.49,1,0,3,0363 83DD E393 3602 BF40
947780967202706993,Fijn en ruim appartement in Amsterdam Oud-West,60762184,Annely,,De Baarsjes - Oud-West,52.37112,4.86554,Entire home/apt,275,3,2,2024-01-01,0.30,1,9,2,0363 778A D040 C2EE D00E
952158931222234668,Dubbele bovenwoning Oud-Zuid,530273833,Quicho,,Zuid,52.35957,4.8738,Entire home/apt,375,2,3,2023-12-31,0.53,1,19,3,0363 9EFB CEE0 0C89 686A
947798618881288496,family home with roof terrace,12003994,Hans,,Geuzenveld - Slotermeer,52.3745579,4.8200541,Entire home/apt,283,3,3,2023-08-27,0.43,1,30,3,0363 7975 1C34 A48B B711
952221078229588514,New Charm,446160201,Inge,,Westerpark,52.38450200770757,4.871146540944713,Entire home/apt,,1,7,2023-12-17,1.06,1,0,7,0363 1200 D0C9 415B 856F
947896506122067853,Apartment centre of Amsterdam,40416262,Maurits,,De Baarsjes - Oud-West,52.372363896102236,4.871718059441708,Entire home/apt,250,3,4,2023-12-31,0.67,1,90,4,0363 36AE C85C 9CE5 0E49
952600897008070859,Enchanting Haven in De Jordaan,5931735,Frank,,Centrum-West,52.37938250413692,4.8817530848746875,Entire home/apt,210,3,11,2024-02-12,2.12,1,17,11,0363 C10E 2B7E B6E5 2D6B
947950161643739184,family house in Amsterdam,270107519,Najat,,Noord-Oost,52.40576,4.93531,Entire home/apt,350,4,0,,,1,269,0,0363 FD07 A58B D4F4 3413
952622718834892167,Historic canal-side apartment in Central Amsterdam,19027021,Harry,,Centrum-West,52.3695157,4.8883713,Entire home/apt,,1,6,2023-12-02,1.31,1,0,6,0363 BCA8 F32B 5E20 3CF1
948000280660183547,"Supper hotel, 2 double rooms",322246807,Davin,,Centrum-Oost,52.36648,4.88963,Shared room,700,4,0,,,1,365,0,Exempt
952626596284062190,Knusse stadswoning met tuin - bike rental for free,68369176,Lisanne,,Westerpark,52.384278378797475,4.8696356184384095,Entire home/apt,,2,3,2024-02-17,0.45,1,0,3,0363 AA29 EF53 C5CD 7C61
948208147204407209,Luxe benedenwoning met tuin bij de RAI & Pijp,45677335,Charlotte,,De Pijp - Rivierenbuurt,52.34261860891745,4.907860457897186,Entire home/apt,,3,6,2023-10-24,0.85,1,215,6,0363 D674 CF19 F361 73A2
952736409665416014,Luxe benedenwoning in de Jordaan,172083920,Iris,,Centrum-West,52.37078,4.88252,Entire home/apt,450,1,7,2024-02-18,1.06,1,216,7,03631E4AC46CD0F635EF
948332940702019097,A stylish rooftop apartment in Amsterdam,10487277,Eran,,De Baarsjes - Oud-West,52.3721889,4.873143799999999,Entire home/apt,300,4,9,2024-03-04,1.46,1,26,9,0363 8580 BA7A 1023 5812
948397758033661409,Amazing Canalhouse Amsterdam,2395124,Emma,,Centrum-West,52.37927715737617,4.892208562437719,Entire home/apt,450,3,2,2023-11-28,0.34,4,80,2,0363 1030 432C 01EF 825B
952773882108756697,One bedroom apartment in Amsterdam-East,36676764,Mike,,Oud-Oost,52.36111,4.93017,Entire home/apt,150,3,2,2023-12-10,0.53,1,51,2,0363 845F C98C DF76 3F82
948408722176422557,"Cozy Private Apartment | Central, near city sights",115625728,Gydo,,Westerpark,52.373562722936285,4.870498730734103,Entire home/apt,157,2,7,2023-12-31,1.02,1,5,7,0363 E6E7 8C19 A935 A9D9
952776822350281170,Luxurious Vondelpark Apartment,528638487,Astrid,,Zuid,52.35195,4.85838,Entire home/apt,,4,3,2024-01-05,0.55,1,0,3,0363 30F0 1044 5609 600A
948534005671224190,Luxury Apartment at Central St.,23997411,Vincent,,Centrum-West,52.3802687,4.892034,Entire home/apt,,12,3,2023-10-21,0.46,1,0,3,0363 FF99 53B3 A74B 2FEF
952864998978666703,Cozy apartment in De Pijp,44427343,Mathijs,,De Pijp - Rivierenbuurt,52.3562665,4.891266799999999,Entire home/apt,,3,0,,,1,187,0,0363 EFA4 1545 099F 4F6B
948644729859834654,Trendy appartement met balkon,128733978,Erik,,Bos en Lommer,52.3809795,4.8576254,Entire home/apt,200,2,3,2023-10-29,0.55,1,62,3,0363 B209 8150 BA83 3A98
952871005281350967,Historic designer house in the heart of AMS,8012285,Ruro,,Centrum-Oost,52.36891,4.91222,Entire home/apt,290,4,4,2023-12-30,0.61,1,73,4,0363 D952 E302 C58E 1563
952895131994293212,Appartement met tuin op de begane grond,23845610,Pieke,,De Baarsjes - Oud-West,52.36639490562975,4.850139083397475,Entire home/apt,300,2,4,2024-01-01,0.60,1,222,4,0363 3896 0B03 C579 1B9D
948965459587696401,Lovely apartment with Roof Terrace De Pijp / RAI,143098191,Peter,,De Pijp - Rivierenbuurt,52.34633,4.8916417,Entire home/apt,250,3,4,2023-11-12,0.58,11,13,4,0363 4AF0 1464 6D69 6A5F
952914387448909659,Peacefull house inc. separate office & own garden,3585296,Bob,,Oostelijk Havengebied - Indische Buurt,52.36076550338207,4.943956772591425,Entire home/apt,240,3,3,2024-01-03,0.54,1,269,3,0363 CF94 95C6 02D1 CDD1
949090432186968388,Private quadruple room,354532008,Hotel,,Centrum-West,52.3661463,4.8819003,Private room,,1,7,2024-02-23,1.15,3,0,7,Exempt
953048009278449850,Design apartement Amsterdam-west,310155634,Roos,,De Baarsjes - Oud-West,52.368751695855835,4.855623754251269,Entire home/apt,,2,3,2023-12-31,0.51,2,1,3,0363 1593 ABD4 9C92 9D2E
949124850200690435,Stylish City Center apt with garden!,377779795,Pim,,Centrum-Oost,52.36931153997376,4.909263716690428,Entire home/apt,,2,3,2023-08-27,0.43,2,0,3,0363 13AD B983 F9AD FBB9
953285827967297295,Amsterdam oost Privat room,10697763,Gianna,,Oostelijk Havengebied - Indische Buurt,52.363067656240304,4.936702464736759,Private room,108,2,1,2023-12-16,0.34,1,190,1,0363 255F DB0A 53BF D616
949152548491765999,"Centrally Located! Full Kitchen, Near Vondelpark!",484535538,RoomPicks,,Buitenveldert - Zuidas,52.33786,4.86892,Private room,,1,0,,,9,325,0,Exempt
949152686389295269,In the Heart of Amsterdam! Pet-friendly Hotel!,484535538,RoomPicks,,Buitenveldert - Zuidas,52.33637253099633,4.867692986552844,Private room,,1,0,,,9,325,0,Exempt
953345927639113602,Light and Spacious Canal House,530607670,Robbert,,De Baarsjes - Oud-West,52.37064594069093,4.874821259216532,Entire home/apt,,3,7,2024-02-11,1.07,1,0,7,0363 01EA EB79 4D83 3C8D
949165654700072626,"Pleasant Stay! Pets Allowed, Centrally Located!",484535538,RoomPicks,,Buitenveldert - Zuidas,52.33822957542801,4.8691121281263126,Private room,,1,0,,,9,325,0,Exempt
